horizon,scenario_mode,fold,seed,n_origins,mae,rmse,directional_accuracy,nlpd,crps,pit_mean,pit_variance,realized_es95,forecast_es95,realized_es99,forecast_es99,drawdown_90_coverage,drawdown_95_coverage,time_under_water_mae,wis,brier_negative_return,realized_negative_rate,brier_drawdown_5pct,realized_drawdown_5pct_rate,forecast_drawdown_5pct_rate,brier_drawdown_10pct,realized_drawdown_10pct_rate,forecast_drawdown_10pct_rate,brier_drawdown_15pct,realized_drawdown_15pct_rate,forecast_drawdown_15pct_rate,coverage_50,width_50,interval_score_50,coverage_80,width_80,interval_score_80,coverage_90,width_90,interval_score_90,coverage_95,width_95,interval_score_95,kupiec_95_observations,kupiec_95_exceedances,kupiec_95_expected_rate,kupiec_95_observed_rate,kupiec_95_lr_uc,kupiec_95_p_value_uc,christoffersen_95_observations,christoffersen_95_exceedances,christoffersen_95_expected_rate,christoffersen_95_observed_rate,christoffersen_95_lr_uc,christoffersen_95_p_value_uc,christoffersen_95_n00,christoffersen_95_n01,christoffersen_95_n10,christoffersen_95_n11,christoffersen_95_lr_independence,christoffersen_95_p_value_independence,christoffersen_95_lr_conditional_coverage,christoffersen_95_p_value_conditional_coverage,kupiec_99_observations,kupiec_99_exceedances,kupiec_99_expected_rate,kupiec_99_observed_rate,kupiec_99_lr_uc,kupiec_99_p_value_uc,christoffersen_99_observations,christoffersen_99_exceedances,christoffersen_99_expected_rate,christoffersen_99_observed_rate,christoffersen_99_lr_uc,christoffersen_99_p_value_uc,christoffersen_99_n00,christoffersen_99_n01,christoffersen_99_n10,christoffersen_99_n11,christoffersen_99_lr_independence,christoffersen_99_p_value_independence,christoffersen_99_lr_conditional_coverage,christoffersen_99_p_value_conditional_coverage
40,posterior_mean_mc,0,73,626.0,0.0730162178656813,0.10216612917622314,0.5623003194888179,-0.6795680699756055,0.05441857675010842,0.5403024217916957,0.07629034894419806,0.21466271883414037,0.15396932889103923,0.26100473838181737,0.21693739478930957,0.8514376996805112,0.9073482428115016,6.428552034555749,0.03941581975352404,0.25689994209469547,0.365814696485623,0.28088643726389656,0.46006389776357826,0.42734467863822156,0.1716978956765783,0.2012779552715655,0.13422483801001314,0.06927632010681566,0.06869009584664537,0.04116892041845145,0.49201277955271566,0.11224009105795812,0.24163170412343482,0.854632587859425,0.2530295896828433,0.37999610931436784,0.9185303514376997,0.34202251251661536,0.5106128172309117,0.939297124600639,0.4155846278793123,0.6681542451396789,626.0,43.0,0.05,0.06869009584664537,4.143761398524248,0.041788216537637986,626.0,43.0,0.05,0.06869009584664537,4.143761398524248,0.041788216537637986,577.0,5.0,5.0,38.0,224.71522189065612,8.470748387485892e-51,228.85898328918037,2.0132755149216518e-50,626.0,27.0,0.01,0.04313099041533546,38.15141308507043,6.546231670264707e-10,626.0,27.0,0.01,0.04313099041533546,38.15141308507043,6.546231670264707e-10,596.0,2.0,2.0,25.0,181.42594102190975,2.3663892183572575e-41,219.57735410698018,2.086331812291823e-48
40,posterior_mean_mc,1,11,627.0,0.06734611498017555,0.09189957847275639,0.5518341307814992,-0.348199972490855,0.05224844788861707,0.4230906471533671,0.11143675713262932,0.14490208334808485,0.11167089503929836,0.18813788004727194,0.17928581840818336,0.7256778309409888,0.8118022328548644,4.943567903505554,0.03925743460936699,0.2579928064353543,0.4481658692185008,0.346344392556502,0.7304625199362041,0.3364001917266856,0.30155141806605024,0.3572567783094099,0.07674849119730444,0.14329229754428485,0.1467304625199362,0.021454271557451016,0.3939393939393939,0.06833539656001959,0.23185299732986858,0.6060606060606061,0.13970952824865998,0.3917191550144205,0.7240829346092504,0.19216911631827063,0.5446018603378551,0.8118022328548644,0.2449945767461545,0.7544342587971669,627.0,136.0,0.05,0.21690590111642744,209.412493956003,1.8452015331231928e-47,627.0,136.0,0.05,0.21690590111642744,209.412493956003,1.8452015331231928e-47,480.0,10.0,10.0,126.0,486.22894422914675,9.426648306897086e-108,695.6414381851498,8.777705514047635e-152,627.0,69.0,0.01,0.11004784688995216,212.0739981771464,4.84605703140457e-48,627.0,69.0,0.01,0.11004784688995216,212.0739981771464,4.84605703140457e-48,544.0,13.0,13.0,56.0,244.25145132009314,4.6529942009862646e-55,456.32544949723956,8.131818292642051e-100
40,posterior_mean_mc,1,42,627.0,0.06720129774194335,0.09178863366615338,0.5518341307814992,-0.28280115660511296,0.05213629268964334,0.42233607289967057,0.11111141519409688,0.14676981270259096,0.11187405107334336,0.18587816914528218,0.18005625299435407,0.7304625199362041,0.8133971291866029,4.950861397340829,0.039078492489979064,0.2539882592184558,0.4481658692185008,0.3449621162214713,0.7304625199362041,0.33680239077334523,0.3016658474307115,0.3572567783094099,0.07743876029088809,0.14351901499058545,0.1467304625199362,0.021302121012927368,0.3875598086124402,0.06841167206180669,0.23091407306530867,0.6108452950558214,0.14007571046608774,0.38955093014404224,0.7240829346092504,0.1922409075608287,0.540737363485101,0.8022328548644339,0.24436349858030687,0.747782569300062,627.0,132.0,0.05,0.21052631578947367,196.27861221405146,1.355062503476947e-44,627.0,132.0,0.05,0.21052631578947367,196.27861221405146,1.355062503476947e-44,483.0,11.0,11.0,121.0,463.72185899430946,7.446590690464265e-103,660.000471208361,4.8163567774647607e-144,627.0,72.0,0.01,0.11483253588516747,227.2479450228434,2.3742983092711172e-51,627.0,72.0,0.01,0.11483253588516747,227.2479450228434,2.3742983092711172e-51,544.0,10.0,10.0,62.0,288.6747245533372,9.66772039392001e-65,515.9226695761806,9.307129508115639e-113
40,posterior_mean_mc,1,73,627.0,0.0672580167505203,0.09177458761758162,0.5518341307814992,-0.36511567684677226,0.0521557174833998,0.4199150537679917,0.11069555704769708,0.14598432568998201,0.11181469619368943,0.1805655809945255,0.17968219730584395,0.7240829346092504,0.8006379585326954,4.9358769128696265,0.03917931840350594,0.2542952813844361,0.4481658692185008,0.34636160623553475,0.7304625199362041,0.335230312197144,0.30239609820263763,0.3572567783094099,0.07838262055579191,0.14363918762143854,0.1467304625199362,0.02105481116584013,0.3939393939393939,0.06804138610882794,0.23132255431084206,0.6060606060606061,0.13963362449810737,0.3914875843928426,0.7288676236044657,0.19241081495977194,0.541441896804492,0.8054226475279107,0.24511882722085324,0.7529189436398285,627.0,134.0,0.05,0.21371610845295055,202.80758761784864,5.095352472862706e-46,627.0,134.0,0.05,0.21371610845295055,202.80758761784864,5.095352472862706e-46,480.0,12.0,12.0,122.0,456.50973163737024,2.7633771777290198e-101,659.3173192552189,6.777401463609443e-144,627.0,76.0,0.01,0.12121212121212122,247.9176038371,7.3863226687548335e-56,627.0,76.0,0.01,0.12121212121212122,247.9176038371,7.3863226687548335e-56,534.0,16.0,16.0,60.0,239.93329877142847,4.066767819900104e-54,487.8509026085285,1.160172328463341e-106
40,posterior_mean_mc,2,11,627.0,0.04918495046155453,0.0635672217203652,0.6602870813397129,-1.136740331490153,0.036447161682505155,0.5385312252483669,0.11384489509629687,0.07580442175171778,0.08871032890277598,0.10633748162724214,0.1441493741698758,0.7256778309409888,0.835725677830941,5.7784204665509025,0.026029908663562563,0.22413170336308716,0.3397129186602871,0.35046309320668206,0.518341307814992,0.23193788697902845,0.15980910383553507,0.16267942583732056,0.04539803872444078,0.10069938021985968,0.10047846889952153,0.012530668469501882,0.3684210526315789,0.05569332183322434,0.16241034683440683,0.6491228070175439,0.11373184212584936,0.25402570283323517,0.7464114832535885,0.15507834438465576,0.32656540387095195,0.8389154704944178,0.19835812028874777,0.40467508481137204,627.0,56.0,0.05,0.08931419457735247,16.709861664447658,4.355400739115897e-05,627.0,56.0,0.05,0.08931419457735247,16.709861664447658,4.355400739115897e-05,560.0,11.0,10.0,45.0,216.37091582512417,5.5976885327832124e-49,233.08077748957183,2.4386655840206107e-51,627.0,15.0,0.01,0.023923444976076555,8.831574538799401,0.0029606283243876277,627.0,15.0,0.01,0.023923444976076555,8.831574538799401,0.0029606283243876277,606.0,5.0,5.0,10.0,64.46568756038394,9.822814466388106e-16,73.29726209918334,1.2125558908494364e-16
40,posterior_mean_mc,2,42,627.0,0.04926539339569476,0.063424138064427,0.6602870813397129,-1.1752832039322614,0.036405743612903003,0.5389084011985917,0.1145528785039396,0.07655701806436663,0.08821189526224756,0.10207456016663963,0.14313472170145825,0.7416267942583732,0.835725677830941,5.806180746885177,0.025843254431054667,0.2236480369564044,0.3397129186602871,0.3499958490199101,0.518341307814992,0.22929793593257428,0.1592132860164983,0.16267942583732056,0.045336715324141935,0.10059495375722255,0.10047846889952153,0.012050987561027867,0.3668261562998405,0.05566168527502273,0.16328398363060578,0.6523125996810207,0.11357681257353382,0.250256559805571,0.7671451355661882,0.1551495544611568,0.3174649495996967,0.8516746411483254,0.19785762552795305,0.39346333436027686,627.0,53.0,0.05,0.08452950558213716,13.154850811335734,0.000286775867014774,627.0,53.0,0.05,0.08452950558213716,13.154850811335734,0.000286775867014774,562.0,12.0,11.0,41.0,192.86524106511436,7.532424241419555e-44,206.0200918764501,1.8336036653127138e-45,627.0,16.0,0.01,0.025518341307814992,10.671317630277684,0.0010880958154329658,627.0,16.0,0.01,0.025518341307814992,10.671317630277684,0.0010880958154329658,604.0,7.0,6.0,9.0,52.245436835538584,4.897962247826827e-13,62.91675446581627,2.176708925728693e-14
40,posterior_mean_mc,2,73,627.0,0.04933630248516148,0.06363581697295406,0.6602870813397129,-1.0066965263886254,0.03638815919672723,0.5371562199687844,0.11414679351450861,0.07562309481340128,0.08896085255378156,0.0933683585378602,0.14492704044837973,0.7432216905901117,0.835725677830941,5.808495761986948,0.026042316436979684,0.2246624594506341,0.3397129186602871,0.3488853704341091,0.518341307814992,0.23143917121472127,0.1599072345098498,0.16267942583732056,0.04544995624985461,0.10063902960775636,0.10047846889952153,0.012257651121485923,0.3684210526315789,0.05539204709420696,0.162331303574628,0.6586921850079744,0.1138037410232478,0.25218851391339203,0.7607655502392344,0.15547752063261377,0.32804200471042655,0.835725677830941,0.19857148651346232,0.4104066432869224,627.0,56.0,0.05,0.08931419457735247,16.709861664447658,4.355400739115897e-05,627.0,56.0,0.05,0.08931419457735247,16.709861664447658,4.355400739115897e-05,558.0,13.0,12.0,43.0,195.4509509637534,2.0539607541770914e-44,212.16081262820106,8.508733074748239e-47,627.0,17.0,0.01,0.02711323763955343,12.639415553271107,0.0003776980398798208,627.0,17.0,0.01,0.02711323763955343,12.639415553271107,0.0003776980398798208,601.0,8.0,8.0,9.0,47.42214011731771,5.723260225454202e-12,60.06155567058882,9.074002589542644e-14
40,variational_posterior,0,11,626.0,0.07360197351542014,0.10302159934416905,0.5638977635782748,-0.7326796756483823,0.054407784996858964,0.5373650671608099,0.07594750448517457,0.2111048952684827,0.15969546876787546,0.26281330490427635,0.22387817561806264,0.8578274760383386,0.9121405750798722,6.483817904684751,0.039274140115271645,0.25634541544063333,0.365814696485623,0.2826352574839996,0.46006389776357826,0.42815140495369364,0.17027970152739988,0.2012779552715655,0.14035251170978194,0.06985509443112407,0.06869009584664537,0.04432493465794263,0.4952076677316294,0.11405729275373784,0.24097393041417062,0.8594249201277955,0.25629616744401745,0.3803425669370501,0.9105431309904153,0.34752420310037163,0.5062651649775223,0.9424920127795527,0.42404239688476136,0.6661361387927256,626.0,45.0,0.05,0.07188498402555911,5.592051622119243,0.018042152229777397,626.0,45.0,0.05,0.07188498402555911,5.592051622119243,0.018042152229777397,575.0,5.0,5.0,40.0,234.58977529271536,5.94882364913184e-53,240.1818269148346,7.001304376996034e-53,626.0,26.0,0.01,0.04153354632587859,35.19919431475185,2.9764666382181133e-09,626.0,26.0,0.01,0.04153354632587859,35.19919431475185,2.9764666382181133e-09,596.0,3.0,3.0,23.0,159.8836896703062,1.1996672373587011e-36,195.08288398505806,4.34800450868692e-43
40,variational_posterior,0,42,626.0,0.07308205450670341,0.10248307944946411,0.5591054313099042,-0.7371006861064126,0.05428660882806321,0.537336150295721,0.07526030551720475,0.21405642635566993,0.16005005410613998,0.2717424577453125,0.2247967946910431,0.865814696485623,0.9057507987220448,6.443103170294323,0.03913631975951498,0.25634532611245986,0.365814696485623,0.27878019492220746,0.46006389776357826,0.4301980067601312,0.1694570808317936,0.2012779552715655,0.14192894795200484,0.06919601197846388,0.06869009584664537,0.04563005674846951,0.5143769968051118,0.11487489639596296,0.24042009909090337,0.8578274760383386,0.25729740710693133,0.37963906964243216,0.9201277955271565,0.3484043367173807,0.5049586402143906,0.9456869009584664,0.42535637206027455,0.6566829220030564,626.0,44.0,0.05,0.07028753993610223,4.843459066737296,0.027751176372809373,626.0,44.0,0.05,0.07028753993610223,4.843459066737296,0.027751176372809373,578.0,3.0,3.0,41.0,258.8550767960851,3.0484855230826902e-58,263.6985358628224,5.4776022645429544e-58,626.0,24.0,0.01,0.038338658146964855,29.538656686242604,5.481250191427733e-08,626.0,24.0,0.01,0.038338658146964855,29.538656686242604,5.481250191427733e-08,598.0,3.0,3.0,21.0,147.66200340781668,5.623621961104334e-34,177.2006600940593,3.321739460930598e-39
40,variational_posterior,0,73,626.0,0.07308554058699822,0.10234902460427013,0.549520766773163,-0.7384540598423107,0.05434185305610475,0.5376605963648936,0.07490843940334373,0.21170305906237033,0.16076249782159063,0.2631667242906435,0.22980942900190407,0.8594249201277955,0.902555910543131,6.457240572387945,0.03928868175425102,0.25617831771840166,0.365814696485623,0.28199729193629847,0.46006389776357826,0.4289482535948448,0.17027560842549247,0.2012779552715655,0.14130905065405397,0.0693833438554493,0.06869009584664537,0.044592036557621346,0.5111821086261981,0.11387396521762931,0.24099612089375724,0.8610223642172524,0.25758115951684446,0.3817177345107993,0.9137380191693291,0.3480127765566807,0.5116819087479478,0.9408945686900958,0.4244674995819773,0.654726739359515,626.0,45.0,0.05,0.07188498402555911,5.592051622119243,0.018042152229777397,626.0,45.0,0.05,0.07188498402555911,5.592051622119243,0.018042152229777397,577.0,3.0,3.0,42.0,263.8626847481326,2.4692581130318693e-59,269.45473637025185,3.080686006360404e-59,626.0,24.0,0.01,0.038338658146964855,29.538656686242604,5.481250191427733e-08,626.0,24.0,0.01,0.038338658146964855,29.538656686242604,5.481250191427733e-08,595.0,6.0,6.0,18.0,109.31785497949471,1.3824140798879134e-25,138.85651166573732,7.041928377688476e-31
40,variational_posterior,1,11,627.0,0.06743085139290657,0.09181648861733352,0.5518341307814992,-0.5547346312733801,0.05213149075132439,0.4218548251491122,0.10889487811051471,0.1426525428348133,0.1143792197719468,0.18775708114988604,0.18622692897760182,0.7384370015948963,0.8133971291866029,4.948685962558026,0.03910769353781696,0.254227738852345,0.4481658692185008,0.3421844022480011,0.7304625199362041,0.34271121626903606,0.30037767433659524,0.3572567783094099,0.07942832118214634,0.14313541398223492,0.1467304625199362,0.02252361416753412,0.3923444976076555,0.0708270295625685,0.23133466690137797,0.6363636363636364,0.1445484895031812,0.38925505389595866,0.7272727272727273,0.19767412522760053,0.5496264756958665,0.8070175438596491,0.2511080740208787,0.7307169007480396,627.0,140.0,0.05,0.22328548644338117,222.84687758795678,2.164834541725396e-50,627.0,140.0,0.05,0.22328548644338117,222.84687758795678,2.164834541725396e-50,471.0,15.0,15.0,125.0,436.19511404872645,7.286922172957424e-97,659.0419916366832,7.777675952460929e-144,627.0,68.0,0.01,0.10845295055821372,207.08061771626376,5.954057925315645e-47,627.0,68.0,0.01,0.10845295055821372,207.08061771626376,5.954057925315645e-47,544.0,14.0,14.0,54.0,230.24563284099796,5.269559110747261e-52,437.3262505572617,1.0859536660292878e-95
40,variational_posterior,1,42,627.0,0.06742760038126323,0.09203533250038029,0.5518341307814992,-0.3457559457920998,0.052161377504184904,0.42123616696331184,0.10899571748977453,0.14686082843750214,0.11497180719363638,0.18188691827840617,0.18710712446759079,0.7368421052631579,0.8038277511961722,4.952956329091323,0.039284533539793116,0.25405395652500135,0.4481658692185008,0.340912888818409,0.7304625199362041,0.3419377661409823,0.29940713293760324,0.3572567783094099,0.0803909231636396,0.14334155070254062,0.1467304625199362,0.022228023540309897,0.40350877192982454,0.07083054049811517,0.23134265078180594,0.6188197767145136,0.1450865382866653,0.39077064850241083,0.7320574162679426,0.19837802691518694,0.5459181606365245,0.8070175438596491,0.25289815640322827,0.7675664506715263,627.0,133.0,0.05,0.21212121212121213,199.5335567552329,2.6401027745926224e-45,627.0,133.0,0.05,0.21212121212121213,199.5335567552329,2.6401027745926224e-45,481.0,12.0,12.0,121.0,454.03798225714326,9.535589115293151e-101,653.5715390123762,1.1987911798686735e-142,627.0,73.0,0.01,0.11642743221690591,232.36920864991396,1.8141322361892638e-52,627.0,73.0,0.01,0.11642743221690591,232.36920864991396,1.8141322361892638e-52,538.0,15.0,15.0,58.0,238.9108204581859,6.79512555990377e-54,471.2800291080998,4.600891202191451e-103
40,variational_posterior,1,73,627.0,0.06722482483051952,0.09169237409783267,0.5518341307814992,-0.41861104463017296,0.05201742987501395,0.4216646056058299,0.10842925922015205,0.14893209510637948,0.11519784974576307,0.18715898854914628,0.18812319054624194,0.7352472089314195,0.8022328548644339,4.912398097395253,0.03893739669223516,0.2545043655375548,0.4481658692185008,0.339964195635227,0.7304625199362041,0.3435103160389411,0.29939844640349966,0.3572567783094099,0.08102407670169948,0.14344514785596432,0.1467304625199362,0.022936567854028506,0.4098883572567783,0.07064831862709327,0.2305197236161883,0.6236044657097288,0.14500870576601793,0.38675793213501614,0.748006379585327,0.19807965146357803,0.5381158144929482,0.8213716108452951,0.2520175969945189,0.7384102071805246,627.0,129.0,0.05,0.20574162679425836,186.6293628751132,1.7302234004451938e-42,627.0,129.0,0.05,0.20574162679425836,186.6293628751132,1.7302234004451938e-42,483.0,14.0,14.0,115.0,420.7441794969899,1.6806107447868363e-93,607.3735423721031,1.2897663644774397e-132,627.0,65.0,0.01,0.10366826156299841,192.30016409104638,1.0006227704206938e-43,627.0,65.0,0.01,0.10366826156299841,192.30016409104638,1.0006227704206938e-43,548.0,13.0,13.0,52.0,228.81669026702056,1.0799546986624484e-51,421.1168543580669,3.594487336516022e-92
40,variational_posterior,2,11,627.0,0.04952429128968031,0.06388707229124405,0.6586921850079744,-1.2200367863714503,0.036396375670896326,0.5392414917831578,0.1101620020690035,0.07624289135619673,0.09255726564248878,0.10675420045987544,0.14773940674234748,0.748006379585327,0.8452950558213717,5.812671154621059,0.025845843577284575,0.224406889113809,0.3397129186602871,0.3479366745002596,0.518341307814992,0.23573072455290572,0.1592227025804629,0.16267942583732056,0.04777166690081889,0.10081370108888114,0.10047846889952153,0.013236102044031287,0.37799043062200954,0.05794337111226017,0.16226878447266094,0.6666666666666666,0.11846863302827461,0.25228491006746506,0.7639553429027113,0.16158766821964637,0.32199910250566266,0.8548644338118022,0.20654093353461317,0.3861275148618483,627.0,55.0,0.05,0.08771929824561403,15.484773430674807,8.317256004933502e-05,627.0,55.0,0.05,0.08771929824561403,15.484773430674807,8.317256004933502e-05,560.0,12.0,11.0,43.0,201.46011696997832,1.0027838778892964e-45,216.94489040065312,7.780645184785905e-48,627.0,13.0,0.01,0.02073365231259968,5.571730368798441,0.01825271440980147,627.0,13.0,0.01,0.02073365231259968,5.571730368798441,0.01825271440980147,605.0,8.0,8.0,5.0,23.82141778914699,1.0569977099341768e-06,29.393148157945433,4.14342015833621e-07
40,variational_posterior,2,42,627.0,0.04921988430844062,0.06344900817756298,0.6602870813397129,-1.1800053758879552,0.036255400120073465,0.5374690574290226,0.11030979444012803,0.07947393266727242,0.09151213784940829,0.11545266910206348,0.14754298926588844,0.7464114832535885,0.8421052631578947,5.779318378645469,0.025668964774252283,0.22294429818775993,0.3397129186602871,0.3466937675893747,0.518341307814992,0.23528192833459913,0.158653882630633,0.16267942583732056,0.046848329613821696,0.10055965707919923,0.10047846889952153,0.01265637613504662,0.379585326953748,0.05771096854850623,0.1619312140205796,0.6602870813397129,0.11801103932706176,0.24843829761670919,0.7783094098883573,0.1610990953572274,0.31599991329303556,0.8580542264752791,0.2050521288001074,0.38674375611680517,627.0,49.0,0.05,0.07814992025518341,8.995630566726788,0.0027062587928694966,627.0,49.0,0.05,0.07814992025518341,8.995630566726788,0.0027062587928694966,565.0,13.0,12.0,36.0,165.36849327293925,7.600006545397935e-38,174.36412383966604,1.3718656666987583e-38,627.0,11.0,0.01,0.017543859649122806,2.9427509844296793,0.0862637011107173,627.0,11.0,0.01,0.017543859649122806,2.9427509844296793,0.0862637011107173,611.0,4.0,4.0,7.0,48.04042978254318,4.175205477713203e-12,50.98318076697286,8.494600551709953e-12
40,variational_posterior,2,73,627.0,0.049368329319280986,0.06366255062191305,0.6586921850079744,-1.1586924003361057,0.03622424349259573,0.5376328667269564,0.1097810967779777,0.07814932011032087,0.09199719018299578,0.1061034824004498,0.1467323418042878,0.7352472089314195,0.8405103668261563,5.792629679588424,0.025683181540431185,0.2232550410539924,0.3397129186602871,0.3476524578536726,0.518341307814992,0.2354576466273557,0.159515213768033,0.16267942583732056,0.047702131297062085,0.10073725127535103,0.10047846889952153,0.012881763495398928,0.38118022328548645,0.058228530486089794,0.16122212249093076,0.6650717703349283,0.11833655002900195,0.24709392749239756,0.7719298245614035,0.16108467676444085,0.3198726057939232,0.8596491228070176,0.20498549190666665,0.39253471276941204,627.0,53.0,0.05,0.08452950558213716,13.154850811335734,0.000286775867014774,627.0,53.0,0.05,0.08452950558213716,13.154850811335734,0.000286775867014774,561.0,13.0,12.0,40.0,182.73645193286836,1.2245207856686838e-41,195.8913027442041,2.9023119010261842e-43,627.0,19.0,0.01,0.030303030303030304,16.93205119090652,3.874188949160715e-05,627.0,19.0,0.01,0.030303030303030304,16.93205119090652,3.874188949160715e-05,601.0,6.0,6.0,13.0,79.18341937500486,5.660313355370999e-19,96.11547056591138,1.3452120652003802e-21
60,point_estimate,0,11,624.0,0.08997946114549495,0.1158215472249564,0.6426282051282052,-0.11325649994423784,0.09167832537362999,0.5661578359054901,0.041544165436245215,,1.5610159459683872,,2.377940354622838,0.8814102564102564,0.9326923076923077,7.8940528319775085,0.09464635496625952,0.21751318492195146,0.34134615384615385,0.28288145439220275,0.6153846153846154,0.7755864664680876,0.3314706163241639,0.2980769230769231,0.5837058160104005,0.2613452581566892,0.10096153846153846,0.48687624751699954,0.6987179487179487,0.3043825041038636,0.3632437596538276,0.967948717948718,1.1989846326436981,1.210302507088159,0.9919871794871795,2.0545730811556475,2.0587897681828724,0.9983974358974359,2.847160295001411,2.84892364805428,624.0,0.0,0.05,0.0,64.01403139566312,1.2353623079466799e-15,624.0,0.0,0.05,0.0,64.01403139566312,1.2353623079466799e-15,623.0,0.0,0.0,0.0,0.0,1.0,64.01403139566312,1.2575628527955645e-14,624.0,0.0,0.01,0.0,12.54281914516981,0.00039773178893638775,624.0,0.0,0.01,0.0,12.54281914516981,0.00039773178893638775,623.0,0.0,0.0,0.0,0.0,1.0,12.54281914516981,0.0018895632286213648
60,point_estimate,0,42,624.0,0.09081680158809062,0.11747159958526053,0.6298076923076923,-0.10651006253510907,0.09214408042288957,0.5652102032129844,0.04262066449586052,0.0613093967069324,1.5513516113349055,,2.3666584476847428,0.8701923076923077,0.9487179487179487,7.914499325304457,0.0948932590085931,0.2184989122317866,0.34134615384615385,0.28398168680432156,0.6153846153846154,0.7757546633908774,0.3316016291312926,0.2980769230769231,0.5843631782108656,0.2610757389412285,0.10096153846153846,0.4869149089506891,0.6682692307692307,0.30262716788171995,0.36905944263152846,0.9583333333333334,1.1959064440710372,1.2098449684973904,0.9871794871794872,2.04442893472705,2.0510401373204448,0.9983974358974359,2.8399277673180316,2.8399816911520324,624.0,1.0,0.05,0.0016025641025641025,55.03221203811691,1.1857056352846996e-13,624.0,1.0,0.05,0.0016025641025641025,55.03221203811691,1.1857056352846996e-13,622.0,0.0,1.0,0.0,0.0,1.0,55.03221203811691,1.1217781910491514e-12,624.0,0.0,0.01,0.0,12.54281914516981,0.00039773178893638775,624.0,0.0,0.01,0.0,12.54281914516981,0.00039773178893638775,623.0,0.0,0.0,0.0,0.0,1.0,12.54281914516981,0.0018895632286213648
60,point_estimate,0,73,624.0,0.0894311391554378,0.11587217337010826,0.6538461538461539,-0.1037718607027065,0.0919076213094375,0.5668064654737486,0.04275737812494962,0.0613093967069324,1.556026701841964,,2.389949753508865,0.875,0.9407051282051282,7.890001470768536,0.09484122219788253,0.21550691355112123,0.34134615384615385,0.28368494598767563,0.6153846153846154,0.7757868833429895,0.332711786384012,0.2980769230769231,0.5839310454927146,0.2624620402266273,0.10096153846153846,0.4876491746367688,0.6746794871794872,0.3021635843626909,0.3672528885552586,0.9615384615384616,1.1984495686891325,1.211086106296372,0.9871794871794872,2.044977841592749,2.050731143071251,0.9967948717948718,2.8589040119945226,2.860544321555875,624.0,1.0,0.05,0.0016025641025641025,55.03221203811691,1.1857056352846996e-13,624.0,1.0,0.05,0.0016025641025641025,55.03221203811691,1.1857056352846996e-13,622.0,0.0,1.0,0.0,0.0,1.0,55.03221203811691,1.1217781910491514e-12,624.0,0.0,0.01,0.0,12.54281914516981,0.00039773178893638775,624.0,0.0,0.01,0.0,12.54281914516981,0.00039773178893638775,623.0,0.0,0.0,0.0,0.0,1.0,12.54281914516981,0.0018895632286213648
60,point_estimate,1,11,625.0,0.0883777570645463,0.11861030154586262,0.5232,-0.3986501991322495,0.0739319635431533,0.4347088450484947,0.05267898626865154,0.0596928537364535,1.2651734622506599,,2.126400284637272,0.9776,0.9824,6.478848350050281,0.07136416718519437,0.24955856003209673,0.4672,0.15830897415740938,0.8672,0.700996830142316,0.2580604580183548,0.4816,0.48036079092735434,0.20134304108007284,0.2544,0.37899238138820235,0.6,0.17667082055603445,0.28640214891268945,0.9792,0.7705825917716543,0.7764273524542646,0.9984,1.4768415279008036,1.4775682500974112,0.9984,2.274601088277629,2.27568390723694,625.0,1.0,0.05,0.0016,55.1315934973149,1.1272435769333123e-13,625.0,1.0,0.05,0.0016,55.1315934973149,1.1272435769333123e-13,622.0,1.0,1.0,0.0,0.0032102742517281513,0.9548166100318994,55.13480377156663,1.0656865401879182e-12,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
